,0,1,2,3,4,5,6,7,8,9,10,11,12,discount%
1915,intro,init-price,counter-price,counter-price,,,,,,,,,,17.0
1916,intro,disagree,counter-price,agree,,,,,,,,,,
1917,intro,counter-price,,,,,,,,,,,,30.0
1918,intro,counter-price,,,,,,,,,,,,
1919,intro,disagree,agree,,,,,,,,,,,40.0
1920,intro,inquiry,,,,,,,,,,,,
1921,intro,inform,counter-price,,,,,,,,,,,
1922,intro,inform,inform,,,,,,,,,,,
1923,intro,init-price,,,,,,,,,,,,41.0
1924,intro,counter-price,,,,,,,,,,,,0.0
1925,intro,init-price,inform,,,,,,,,,,,20.0
1926,intro,init-price,disagree,disagree,counter-price,agree,,,,,,,,
1927,intro,inform,counter-price,,,,,,,,,,,9.0
1928,intro,inquiry,inform,inform,init-price,insist,inquiry,,,,,,,
1929,intro,counter-price,agree,,,,,,,,,,,
1930,init-price,disagree,inform,counter-price,counter-price,,,,,,,,,
1931,intro,disagree,counter-price,,,,,,,,,,,
1932,intro,inform,disagree,counter-price,counter-price,,,,,,,,,
1933,intro,disagree,inform,inquiry,counter-price,,,,,,,,,47.0
1934,intro,init-price,disagree,counter-price,,,,,,,,,,
1935,intro,counter-price,,,,,,,,,,,,
1936,intro,disagree,disagree,agree,,,,,,,,,,10.0
1937,intro,inform,inform,counter-price,counter-price,,,,,,,,,
1938,intro,inquiry,inquiry,counter-price,,,,,,,,,,
1939,intro,inform,agree,agree,,,,,,,,,,8.0
1940,intro,init-price,counter-price,,,,,,,,,,,
1941,intro,inquiry,counter-price,inquiry,,,,,,,,,,16.0
1942,intro,inform,inform,inform,disagree,disagree,counter-price,,,,,,,5.0
1943,intro,counter-price,disagree,agree,,,,,,,,,,8.0
1944,intro,inquiry,counter-price,,,,,,,,,,,36.0
1945,intro,disagree,counter-price,,,,,,,,,,,
1946,intro,counter-price,,,,,,,,,,,,16.0
1947,intro,init-price,inform,inform,counter-price,,,,,,,,,10.0
1948,intro,inquiry,,,,,,,,,,,,
1949,intro,counter-price,,,,,,,,,,,,43.0
1950,intro,counter-price,,,,,,,,,,,,10.0
1951,intro,inform,counter-price,,,,,,,,,,,
1952,intro,init-price,,,,,,,,,,,,
1953,intro,inform,counter-price,,,,,,,,,,,
1954,intro,agree,agree,,,,,,,,,,,
1955,intro,inform,counter-price,inform,,,,,,,,,,20.0
1956,intro,init-price,disagree,inform,inform,counter-price,,,,,,,,
1957,intro,counter-price,,,,,,,,,,,,
1958,intro,disagree,inform,counter-price,counter-price,,,,,,,,,
1959,intro,disagree,counter-price,,,,,,,,,,,5.0
1960,intro,disagree,inform,init-price,,,,,,,,,,18.0
1961,intro,inform,counter-price,,,,,,,,,,,6.0
1962,intro,init-price,counter-price,inquiry,,,,,,,,,,45.0
1963,intro,init-price,disagree,counter-price,,,,,,,,,,27.0
1964,intro,counter-price,disagree,counter-price,,,,,,,,,,
1965,intro,inquiry,counter-price,agree,,,,,,,,,,30.0
1966,intro,init-price,,,,,,,,,,,,21.0
1967,intro,counter-price,agree,,,,,,,,,,,18.0
1968,intro,disagree,disagree,counter-price,disagree,,,,,,,,,6.0
1969,intro,inquiry,inform,counter-price,,,,,,,,,,18.0
1970,intro,disagree,,,,,,,,,,,,25.0
1971,intro,disagree,init-price,,,,,,,,,,,
1972,intro,init-price,inform,counter-price,inquiry,,,,,,,,,18.0
1973,intro,disagree,counter-price,,,,,,,,,,,28.0
1974,intro,counter-price,inform,counter-price,,,,,,,,,,
1975,intro,init-price,,,,,,,,,,,,
1976,intro,disagree,inquiry,disagree,counter-price,counter-price,,,,,,,,
1977,intro,disagree,counter-price,inform,agree,,,,,,,,,
1978,intro,inquiry,init-price,,,,,,,,,,,7.0
1979,intro,disagree,disagree,init-price,,,,,,,,,,
1980,intro,init-price,inquiry,counter-price,,,,,,,,,,0.0
1981,intro,inquiry,counter-price,,,,,,,,,,,6.0
1982,intro,init-price,inquiry,counter-price,,,,,,,,,,
1983,intro,init-price,counter-price,counter-price,inform,disagree,,,,,,,,8.0
1984,intro,init-price,counter-price,counter-price,,,,,,,,,,25.0
1985,intro,init-price,counter-price,counter-price,,,,,,,,,,25.0
1986,intro,init-price,counter-price,disagree,agree,,,,,,,,,
1987,intro,counter-price,,,,,,,,,,,,41.0
1988,intro,init-price,counter-price,inform,,,,,,,,,,12.0
1989,intro,inform,counter-price,insist,,,,,,,,,,37.0
1990,intro,inform,inform,,,,,,,,,,,
1991,intro,disagree,counter-price,counter-price,,,,,,,,,,0.0
1992,intro,init-price,disagree,counter-price,,,,,,,,,,7.0
1993,intro,inform,init-price,disagree,agree,,,,,,,,,
1994,intro,inform,disagree,counter-price,counter-price,,,,,,,,,30.0
1995,intro,inform,init-price,counter-price,agree,,,,,,,,,30.0
1996,intro,init-price,counter-price,,,,,,,,,,,30.0
1997,intro,inform,inform,counter-price,,,,,,,,,,
1998,intro,inform,disagree,inform,inform,counter-price,,,,,,,,0.0
1999,intro,inform,init-price,,,,,,,,,,,0.0
2000,intro,counter-price,agree,,,,,,,,,,,21.0
2001,intro,disagree,counter-price,inquiry,disagree,,,,,,,,,
2002,intro,inquiry,counter-price,,,,,,,,,,,
2003,intro,init-price,counter-price,,,,,,,,,,,24.0
2004,intro,inquiry,counter-price,counter-price,,,,,,,,,,6.0
2005,intro,inquiry,disagree,agree,,,,,,,,,,
2006,intro,disagree,inform,counter-price,insist,,,,,,,,,25.0
2007,intro,init-price,counter-price,,,,,,,,,,,
2008,intro,inform,inform,counter-price,,,,,,,,,,0.0
2009,intro,inform,counter-price,,,,,,,,,,,0.0
2010,intro,counter-price,,,,,,,,,,,,
2011,intro,disagree,inquiry,counter-price,,,,,,,,,,0.0
2012,intro,init-price,counter-price,,,,,,,,,,,
2013,intro,init-price,counter-price,inquiry,,,,,,,,,,
2014,intro,inquiry,inform,disagree,agree,agree,,,,,,,,16.0
2015,intro,disagree,disagree,counter-price,inform,,,,,,,,,30.0
2016,intro,init-price,counter-price,inquiry,counter-price,,,,,,,,,11.0
2017,intro,disagree,counter-price,inquiry,agree,,,,,,,,,
2018,intro,inform,disagree,inform,insist,disagree,,,,,,,,
2019,intro,init-price,inform,,,,,,,,,,,9.0
2020,intro,inform,inform,counter-price,,,,,,,,,,12.0
2021,intro,init-price,disagree,,,,,,,,,,,9.0
2022,intro,init-price,counter-price,,,,,,,,,,,11.0
2023,intro,disagree,inform,disagree,,,,,,,,,,16.0
2024,intro,counter-price,agree,,,,,,,,,,,22.0
2025,intro,inform,disagree,counter-price,,,,,,,,,,13.0
2026,intro,init-price,counter-price,insist,agree,,,,,,,,,
2027,intro,counter-price,counter-price,,,,,,,,,,,
2028,intro,inquiry,init-price,counter-price,,,,,,,,,,
2029,intro,counter-price,counter-price,,,,,,,,,,,27.0
2030,intro,agree,counter-price,,,,,,,,,,,
2031,intro,init-price,counter-price,,,,,,,,,,,25.0
2032,intro,disagree,inquiry,counter-price,,,,,,,,,,
2033,intro,inform,disagree,counter-price,inform,,,,,,,,,
2034,intro,inform,counter-price,,,,,,,,,,,30.0
2035,intro,init-price,disagree,inquiry,,,,,,,,,,25.0
2036,intro,init-price,inform,counter-price,,,,,,,,,,37.0
2037,intro,disagree,agree,,,,,,,,,,,10.0
2038,intro,init-price,inform,counter-price,,,,,,,,,,
2039,intro,init-price,,,,,,,,,,,,6.0
2040,intro,inform,inform,counter-price,,,,,,,,,,2.0
2041,intro,inquiry,disagree,disagree,counter-price,,,,,,,,,
2042,intro,disagree,inform,counter-price,counter-price,agree,,,,,,,,33.0
2043,intro,init-price,counter-price,inquiry,,,,,,,,,,
2044,intro,inform,counter-price,counter-price,,,,,,,,,,4.0
2045,intro,disagree,inform,init-price,disagree,counter-price,,,,,,,,
2046,intro,init-price,counter-price,counter-price,,,,,,,,,,18.0
2047,intro,inform,disagree,init-price,counter-price,counter-price,,,,,,,,15.0
2048,init-price,disagree,counter-price,,,,,,,,,,,9.0
2049,intro,inform,inform,,,,,,,,,,,
2050,intro,disagree,disagree,counter-price,,,,,,,,,,0.0
2051,intro,init-price,inform,,,,,,,,,,,
2052,intro,init-price,,,,,,,,,,,,
2053,intro,agree,,,,,,,,,,,,18.0
2054,intro,counter-price,agree,,,,,,,,,,,
2055,intro,disagree,inform,counter-price,,,,,,,,,,0.0
2056,intro,counter-price,disagree,,,,,,,,,,,
2057,intro,inquiry,inform,disagree,counter-price,,,,,,,,,6.0
2058,intro,counter-price,,,,,,,,,,,,10.0
2059,intro,counter-price,inform,agree,,,,,,,,,,
2060,intro,init-price,inform,inform,inform,inform,counter-price,agree,,,,,,10.0
2061,intro,inform,inform,disagree,agree,,,,,,,,,14.0
2062,intro,init-price,counter-price,,,,,,,,,,,
2063,intro,disagree,disagree,inform,counter-price,agree,,,,,,,,50.0
2064,intro,init-price,,,,,,,,,,,,
2065,intro,inform,disagree,counter-price,,,,,,,,,,8.0
2066,intro,counter-price,,,,,,,,,,,,14.0
2067,intro,inquiry,disagree,counter-price,,,,,,,,,,
2068,intro,counter-price,,,,,,,,,,,,0.0
2069,intro,init-price,inform,inquiry,counter-price,,,,,,,,,5.0
2070,intro,init-price,counter-price,,,,,,,,,,,
2071,intro,inform,counter-price,agree,,,,,,,,,,0.0
2072,intro,init-price,,,,,,,,,,,,20.0
2073,intro,inquiry,counter-price,,,,,,,,,,,20.0
2074,intro,inform,inform,agree,,,,,,,,,,
2075,intro,init-price,inform,disagree,inform,agree,,,,,,,,10.0
2076,intro,disagree,disagree,,,,,,,,,,,12.0
2077,intro,init-price,inform,insist,,,,,,,,,,50.0
2078,intro,init-price,inform,counter-price,,,,,,,,,,0.0
2079,intro,counter-price,counter-price,counter-price,counter-price,,,,,,,,,
2080,intro,counter-price,,,,,,,,,,,,2.0
2081,intro,disagree,counter-price,disagree,,,,,,,,,,
2082,intro,init-price,inform,counter-price,agree,,,,,,,,,
2083,intro,inform,counter-price,counter-price,,,,,,,,,,26.0
2084,intro,inform,counter-price,agree,,,,,,,,,,
2085,intro,init-price,disagree,counter-price,,,,,,,,,,6.0
2086,inquiry,agree,,,,,,,,,,,,
2087,intro,counter-price,agree,,,,,,,,,,,22.0
2088,intro,disagree,counter-price,,,,,,,,,,,
2089,intro,counter-price,,,,,,,,,,,,0.0
2090,intro,disagree,agree,,,,,,,,,,,
2091,intro,counter-price,,,,,,,,,,,,0.0
2092,intro,inform,counter-price,counter-price,,,,,,,,,,
2093,intro,init-price,inquiry,agree,,,,,,,,,,
2094,intro,disagree,counter-price,,,,,,,,,,,4.0
2095,intro,init-price,inquiry,agree,,,,,,,,,,8.0
2096,intro,disagree,,,,,,,,,,,,
2097,intro,init-price,disagree,,,,,,,,,,,
2098,intro,inquiry,counter-price,,,,,,,,,,,
2099,intro,inquiry,disagree,counter-price,,,,,,,,,,
2100,intro,init-price,agree,,,,,,,,,,,44.0
2101,intro,inform,inform,inform,counter-price,,,,,,,,,0.0
2102,intro,inform,init-price,inquiry,counter-price,,,,,,,,,
2103,intro,init-price,,,,,,,,,,,,20.0
2104,intro,init-price,,,,,,,,,,,,
2105,intro,disagree,inform,init-price,counter-price,counter-price,counter-price,,,,,,,27.0
2106,intro,,,,,,,,,,,,,
2107,intro,init-price,counter-price,inform,,,,,,,,,,
2108,intro,inquiry,counter-price,,,,,,,,,,,20.0
2109,init-price,inquiry,counter-price,,,,,,,,,,,8.0
2110,intro,counter-price,,,,,,,,,,,,5.0
2111,intro,counter-price,counter-price,,,,,,,,,,,
2112,intro,init-price,counter-price,inform,,,,,,,,,,
2113,intro,disagree,counter-price,agree,,,,,,,,,,23.0
2114,intro,init-price,,,,,,,,,,,,
2115,intro,counter-price,,,,,,,,,,,,
2116,intro,agree,inform,,,,,,,,,,,4.0
2117,intro,agree,,,,,,,,,,,,20.0
2118,intro,counter-price,inform,agree,,,,,,,,,,
2119,intro,init-price,counter-price,,,,,,,,,,,
2120,intro,inquiry,inform,counter-price,,,,,,,,,,12.0
2121,intro,inform,counter-price,counter-price,,,,,,,,,,12.0
2122,intro,inform,inform,inform,counter-price,counter-price,,,,,,,,
2123,intro,init-price,counter-price,agree,,,,,,,,,,3.0
2124,intro,init-price,,,,,,,,,,,,6.0
2125,intro,counter-price,agree,agree,,,,,,,,,,
2126,intro,inquiry,agree,,,,,,,,,,,
2127,intro,init-price,inform,inform,disagree,counter-price,counter-price,,,,,,,
2128,intro,counter-price,counter-price,,,,,,,,,,,16.0
2129,intro,inform,counter-price,agree,,,,,,,,,,11.0
2130,intro,counter-price,,,,,,,,,,,,9.0
2131,intro,inform,inform,counter-price,,,,,,,,,,
2132,intro,init-price,disagree,counter-price,,,,,,,,,,
2133,intro,inform,counter-price,,,,,,,,,,,12.0
2134,intro,init-price,inform,insist,,,,,,,,,,14.0
2135,intro,counter-price,,,,,,,,,,,,
2136,init-price,counter-price,,,,,,,,,,,,28.0
2137,intro,disagree,counter-price,agree,agree,,,,,,,,,0.0
2138,intro,disagree,disagree,counter-price,disagree,,,,,,,,,6.0
2139,intro,inform,disagree,counter-price,,,,,,,,,,40.0
2140,intro,counter-price,counter-price,,,,,,,,,,,
2141,intro,inform,counter-price,,,,,,,,,,,
2142,intro,inform,counter-price,,,,,,,,,,,
2143,intro,disagree,counter-price,counter-price,counter-price,,,,,,,,,
2144,intro,disagree,counter-price,,,,,,,,,,,
2145,intro,disagree,init-price,,,,,,,,,,,
2146,intro,counter-price,inform,counter-price,,,,,,,,,,12.0
2147,intro,counter-price,counter-price,,,,,,,,,,,20.0
2148,intro,counter-price,disagree,,,,,,,,,,,0.0
2149,intro,inform,inform,inform,counter-price,agree,,,,,,,,27.0
2150,intro,inform,init-price,inquiry,,,,,,,,,,5.0
2151,intro,inform,counter-price,,,,,,,,,,,26.0
2152,intro,inform,counter-price,agree,,,,,,,,,,6.0
2153,intro,init-price,counter-price,inquiry,counter-price,counter-price,,,,,,,,
2154,intro,disagree,counter-price,,,,,,,,,,,14.0
2155,intro,init-price,counter-price,,,,,,,,,,,
2156,intro,inform,disagree,disagree,counter-price,,,,,,,,,
2157,intro,disagree,counter-price,,,,,,,,,,,10.0
2158,intro,init-price,inform,disagree,counter-price,,,,,,,,,7.0
2159,intro,counter-price,,,,,,,,,,,,
2160,intro,disagree,inform,counter-price,,,,,,,,,,
2161,intro,init-price,inform,,,,,,,,,,,
2162,intro,counter-price,,,,,,,,,,,,
2163,intro,disagree,counter-price,,,,,,,,,,,0.0
2164,intro,inform,counter-price,disagree,,,,,,,,,,
2165,intro,inform,counter-price,inquiry,,,,,,,,,,
2166,intro,inquiry,inquiry,init-price,inform,,,,,,,,,20.0
2167,intro,inform,,,,,,,,,,,,3.0
2168,intro,disagree,disagree,init-price,counter-price,,,,,,,,,49.0
2169,intro,disagree,inquiry,agree,,,,,,,,,,16.0
2170,intro,inform,counter-price,,,,,,,,,,,
2171,intro,init-price,counter-price,inform,insist,,,,,,,,,
2172,intro,disagree,inform,agree,,,,,,,,,,6.0
2173,intro,init-price,inquiry,counter-price,,,,,,,,,,21.0
2174,intro,disagree,inform,agree,agree,,,,,,,,,
2175,intro,inform,counter-price,counter-price,counter-price,,,,,,,,,50.0
2176,intro,inquiry,counter-price,disagree,,,,,,,,,,10.0
2177,intro,counter-price,inquiry,,,,,,,,,,,14.0
2178,intro,counter-price,counter-price,,,,,,,,,,,8.0
2179,intro,init-price,counter-price,inform,inform,,,,,,,,,
2180,intro,disagree,counter-price,,,,,,,,,,,20.0
2181,intro,disagree,init-price,counter-price,agree,,,,,,,,,
2182,intro,inform,inquiry,counter-price,inform,,,,,,,,,
2183,intro,init-price,inform,counter-price,,,,,,,,,,
2184,intro,counter-price,,,,,,,,,,,,
2185,intro,disagree,counter-price,,,,,,,,,,,16.0
2186,intro,inform,init-price,accept,,,,,,,,,,0.0
2187,intro,init-price,counter-price,counter-price,,,,,,,,,,
2188,intro,disagree,init-price,counter-price,agree,,,,,,,,,
2189,intro,agree,,,,,,,,,,,,
2190,intro,counter-price,,,,,,,,,,,,20.0
2191,intro,init-price,disagree,counter-price,,,,,,,,,,21.0
2192,intro,init-price,inform,counter-price,counter-price,agree,,,,,,,,10.0
2193,intro,init-price,counter-price,,,,,,,,,,,
2194,intro,counter-price,,,,,,,,,,,,25.0
2195,intro,inquiry,inform,inform,inquiry,,,,,,,,,
2196,intro,init-price,agree,,,,,,,,,,,0.0
2197,intro,inform,counter-price,counter-price,,,,,,,,,,20.0
2198,intro,init-price,counter-price,,,,,,,,,,,
2199,intro,disagree,inform,counter-price,,,,,,,,,,
2200,intro,init-price,disagree,counter-price,disagree,,,,,,,,,25.0
2201,intro,disagree,init-price,counter-price,,,,,,,,,,
2202,intro,init-price,,,,,,,,,,,,26.0
2203,intro,disagree,disagree,disagree,inform,counter-price,,,,,,,,22.0
2204,intro,counter-price,,,,,,,,,,,,
2205,intro,counter-price,,,,,,,,,,,,
2206,intro,disagree,disagree,counter-price,agree,,,,,,,,,
2207,intro,inform,init-price,inquiry,,,,,,,,,,
2208,intro,inform,inform,,,,,,,,,,,
2209,intro,inquiry,inquiry,counter-price,,,,,,,,,,27.0
2210,intro,init-price,counter-price,,,,,,,,,,,
2211,intro,inform,init-price,counter-price,counter-price,,,,,,,,,14.0
2212,intro,init-price,counter-price,disagree,,,,,,,,,,
2213,intro,init-price,,,,,,,,,,,,
2214,intro,inform,inform,counter-price,,,,,,,,,,12.0
2215,intro,counter-price,,,,,,,,,,,,
2216,intro,inform,counter-price,,,,,,,,,,,28.0
2217,intro,counter-price,agree,,,,,,,,,,,
2218,intro,counter-price,agree,,,,,,,,,,,
2219,intro,inform,counter-price,,,,,,,,,,,
2220,intro,disagree,disagree,counter-price,agree,,,,,,,,,6.0
2221,intro,init-price,inquiry,counter-price,,,,,,,,,,28.0
2222,intro,inform,inform,counter-price,inquiry,,,,,,,,,23.0
2223,intro,init-price,,,,,,,,,,,,0.0
2224,intro,inform,counter-price,,,,,,,,,,,
2225,intro,inform,counter-price,agree,,,,,,,,,,
2226,intro,,,,,,,,,,,,,10.0
2227,intro,counter-price,counter-price,,,,,,,,,,,15.0
2228,intro,inform,counter-price,,,,,,,,,,,
2229,intro,init-price,counter-price,agree,,,,,,,,,,25.0
2230,intro,inform,agree,,,,,,,,,,,
2231,intro,disagree,counter-price,disagree,,,,,,,,,,24.0
2232,intro,disagree,counter-price,counter-price,,,,,,,,,,15.0
2233,intro,inform,,,,,,,,,,,,
2234,intro,init-price,counter-price,,,,,,,,,,,29.0
2235,intro,inquiry,init-price,,,,,,,,,,,8.0
2236,intro,inform,inform,init-price,counter-price,,,,,,,,,
2237,intro,disagree,inquiry,counter-price,counter-price,,,,,,,,,
2238,intro,inform,counter-price,,,,,,,,,,,
2239,intro,inform,counter-price,,,,,,,,,,,
2240,intro,inquiry,disagree,counter-price,,,,,,,,,,0.0
2241,intro,init-price,counter-price,agree,,,,,,,,,,
2242,intro,counter-price,,,,,,,,,,,,0.0
2243,intro,disagree,counter-price,counter-price,,,,,,,,,,
2244,intro,inform,disagree,counter-price,,,,,,,,,,0.0
2245,intro,counter-price,,,,,,,,,,,,
2246,intro,inquiry,inform,disagree,counter-price,,,,,,,,,
2247,intro,counter-price,agree,,,,,,,,,,,50.0
2248,intro,counter-price,,,,,,,,,,,,5.0
2249,intro,init-price,counter-price,counter-price,accept,,,,,,,,,0.0
2250,intro,counter-price,,,,,,,,,,,,
2251,intro,disagree,,,,,,,,,,,,0.0
2252,intro,inquiry,agree,inform,agree,,,,,,,,,23.0
2253,intro,init-price,disagree,inquiry,counter-price,agree,,,,,,,,26.0
2254,intro,init-price,counter-price,,,,,,,,,,,
2255,intro,inquiry,inquiry,,,,,,,,,,,
2256,intro,init-price,disagree,counter-price,inquiry,inform,,,,,,,,5.0
2257,intro,inform,init-price,counter-price,,,,,,,,,,
2258,intro,init-price,counter-price,,,,,,,,,,,
2259,intro,inquiry,inform,counter-price,agree,,,,,,,,,
2260,intro,disagree,inform,counter-price,,,,,,,,,,17.0
2261,intro,inform,counter-price,disagree,,,,,,,,,,
2262,intro,counter-price,counter-price,,,,,,,,,,,
2263,intro,inform,init-price,inform,,,,,,,,,,25.0
2264,intro,inquiry,disagree,counter-price,insist,,,,,,,,,
2265,intro,inform,counter-price,,,,,,,,,,,31.0
2266,intro,counter-price,,,,,,,,,,,,6.0
2267,intro,init-price,counter-price,,,,,,,,,,,
2268,intro,init-price,inform,,,,,,,,,,,
2269,intro,disagree,counter-price,,,,,,,,,,,
2270,intro,inquiry,,,,,,,,,,,,14.0
2271,intro,inquiry,counter-price,,,,,,,,,,,0.0
2272,intro,init-price,counter-price,,,,,,,,,,,
2273,intro,inform,counter-price,,,,,,,,,,,14.0
2274,intro,inform,counter-price,,,,,,,,,,,
2275,intro,inquiry,init-price,,,,,,,,,,,0.0
2276,intro,inform,counter-price,counter-price,,,,,,,,,,
2277,intro,inquiry,inform,counter-price,,,,,,,,,,50.0
2278,intro,init-price,disagree,,,,,,,,,,,0.0
2279,intro,init-price,counter-price,counter-price,,,,,,,,,,17.0
2280,intro,counter-price,disagree,counter-price,insist,,,,,,,,,0.0
2281,intro,init-price,counter-price,counter-price,insist,,,,,,,,,0.0
2282,intro,inform,init-price,counter-price,,,,,,,,,,28.0
2283,intro,init-price,agree,,,,,,,,,,,
2284,intro,inform,counter-price,agree,,,,,,,,,,16.0
2285,intro,inform,init-price,counter-price,,,,,,,,,,12.0
2286,intro,init-price,counter-price,,,,,,,,,,,11.0
2287,intro,disagree,counter-price,counter-price,,,,,,,,,,
2288,intro,inform,counter-price,,,,,,,,,,,24.0
2289,intro,disagree,counter-price,,,,,,,,,,,
2290,intro,inquiry,disagree,counter-price,,,,,,,,,,25.0
2291,intro,inquiry,disagree,counter-price,,,,,,,,,,10.0
2292,intro,counter-price,,,,,,,,,,,,9.0
2293,intro,disagree,init-price,,,,,,,,,,,20.0
2294,intro,counter-price,counter-price,,,,,,,,,,,28.0
2295,intro,inform,init-price,inquiry,agree,disagree,,,,,,,,15.0
2296,intro,agree,counter-price,agree,,,,,,,,,,10.0
2297,intro,init-price,inform,counter-price,,,,,,,,,,7.0
2298,intro,init-price,inquiry,agree,,,,,,,,,,
2299,intro,agree,counter-price,,,,,,,,,,,
2300,intro,counter-price,,,,,,,,,,,,6.0
2301,intro,counter-price,counter-price,,,,,,,,,,,
2302,intro,inform,counter-price,,,,,,,,,,,
2303,intro,counter-price,,,,,,,,,,,,11.0
2304,init-price,disagree,counter-price,counter-price,inform,inform,agree,,,,,,,30.0
2305,intro,init-price,counter-price,,,,,,,,,,,30.0
2306,intro,counter-price,,,,,,,,,,,,27.0
2307,intro,disagree,disagree,counter-price,,,,,,,,,,
2308,intro,inquiry,disagree,init-price,,,,,,,,,,
2309,intro,disagree,disagree,counter-price,,,,,,,,,,
2310,intro,disagree,inform,counter-price,,,,,,,,,,
2311,intro,inquiry,counter-price,,,,,,,,,,,10.0
2312,intro,init-price,,,,,,,,,,,,
2313,intro,,,,,,,,,,,,,18.0
2314,intro,inquiry,inform,inform,inform,counter-price,counter-price,,,,,,,
2315,intro,counter-price,counter-price,,,,,,,,,,,
2316,intro,disagree,disagree,counter-price,agree,,,,,,,,,37.0
2317,intro,inform,inform,counter-price,,,,,,,,,,
2318,intro,inform,counter-price,agree,,,,,,,,,,
2319,intro,agree,accept,,,,,,,,,,,
2320,intro,counter-price,,,,,,,,,,,,
2321,intro,disagree,counter-price,,,,,,,,,,,10.0
2322,intro,disagree,counter-price,,,,,,,,,,,
2323,intro,inform,counter-price,inform,agree,,,,,,,,,
2324,intro,init-price,inquiry,inform,,,,,,,,,,
2325,intro,inquiry,counter-price,,,,,,,,,,,0.0
2326,intro,init-price,counter-price,,,,,,,,,,,
2327,intro,init-price,counter-price,,,,,,,,,,,0.0
2328,intro,disagree,counter-price,agree,,,,,,,,,,
2329,intro,disagree,init-price,inform,counter-price,,,,,,,,,10.0
2330,intro,inform,agree,,,,,,,,,,,19.0
2331,intro,init-price,counter-price,,,,,,,,,,,8.0
2332,intro,,,,,,,,,,,,,40.0
2333,intro,disagree,counter-price,,,,,,,,,,,49.0
2334,intro,disagree,inform,inquiry,counter-price,,,,,,,,,5.0
2335,intro,inform,counter-price,agree,,,,,,,,,,28.0
2336,intro,inquiry,inquiry,counter-price,,,,,,,,,,4.0
2337,intro,counter-price,,,,,,,,,,,,18.0
2338,intro,inform,counter-price,,,,,,,,,,,20.0
2339,intro,init-price,,,,,,,,,,,,48.0
2340,intro,inquiry,counter-price,,,,,,,,,,,19.0
2341,intro,inform,,,,,,,,,,,,
2342,intro,inquiry,counter-price,,,,,,,,,,,
2343,intro,disagree,inquiry,counter-price,,,,,,,,,,
2344,intro,counter-price,,,,,,,,,,,,
2345,intro,agree,,,,,,,,,,,,33.0
2346,intro,inform,inform,disagree,counter-price,,,,,,,,,17.0
2347,intro,disagree,disagree,inquiry,counter-price,,,,,,,,,
2348,intro,init-price,counter-price,,,,,,,,,,,
2349,intro,counter-price,counter-price,,,,,,,,,,,
2350,intro,counter-price,counter-price,agree,,,,,,,,,,10.0
2351,intro,init-price,counter-price,,,,,,,,,,,25.0
2352,intro,inform,counter-price,agree,,,,,,,,,,0.0
2353,intro,inform,disagree,counter-price,,,,,,,,,,6.0
2354,intro,disagree,counter-price,,,,,,,,,,,24.0
2355,intro,disagree,counter-price,counter-price,,,,,,,,,,
2356,intro,init-price,disagree,disagree,,,,,,,,,,
2357,intro,init-price,inform,counter-price,counter-price,,,,,,,,,
2358,intro,inform,inform,counter-price,counter-price,,,,,,,,,
2359,intro,init-price,,,,,,,,,,,,32.0
2360,intro,disagree,inform,disagree,counter-price,,,,,,,,,5.0
2361,intro,agree,,,,,,,,,,,,16.0
2362,intro,counter-price,,,,,,,,,,,,7.0
2363,init-price,counter-price,,,,,,,,,,,,5.0
2364,intro,init-price,inform,counter-price,,,,,,,,,,
2365,intro,counter-price,inform,,,,,,,,,,,4.0
2366,intro,disagree,counter-price,counter-price,,,,,,,,,,
2367,intro,inquiry,inform,inform,counter-price,,,,,,,,,16.0
2368,intro,counter-price,counter-price,agree,,,,,,,,,,
2369,intro,init-price,counter-price,agree,,,,,,,,,,20.0
2370,intro,counter-price,,,,,,,,,,,,5.0
2371,intro,init-price,inform,counter-price,agree,,,,,,,,,
2372,intro,counter-price,inquiry,inform,,,,,,,,,,13.0
2373,intro,counter-price,inform,,,,,,,,,,,5.0
2374,intro,inform,disagree,inform,counter-price,counter-price,,,,,,,,5.0
2375,init-price,counter-price,,,,,,,,,,,,8.0
2376,init-price,disagree,counter-price,,,,,,,,,,,9.0
2377,intro,disagree,counter-price,agree,,,,,,,,,,8.0
2378,init-price,inquiry,,,,,,,,,,,,9.0
2379,intro,inform,,,,,,,,,,,,
2380,intro,init-price,counter-price,counter-price,insist,,,,,,,,,
2381,init-price,inform,counter-price,,,,,,,,,,,7.0
2382,intro,inform,counter-price,,,,,,,,,,,
2383,intro,inform,counter-price,counter-price,insist,,,,,,,,,44.0
2384,intro,inform,disagree,counter-price,counter-price,,,,,,,,,9.0
2385,init-price,disagree,counter-price,,,,,,,,,,,9.0
2386,intro,inform,disagree,counter-price,agree,,,,,,,,,6.0
2387,init-price,disagree,counter-price,,,,,,,,,,,
2388,intro,counter-price,,,,,,,,,,,,10.0
2389,intro,inquiry,inform,init-price,inquiry,counter-price,disagree,counter-price,,,,,,
2390,intro,agree,,,,,,,,,,,,0.0
2391,intro,inquiry,counter-price,inquiry,counter-price,,,,,,,,,9.0
2392,intro,init-price,counter-price,inquiry,,,,,,,,,,
2393,intro,init-price,inquiry,agree,,,,,,,,,,
2394,intro,init-price,inform,counter-price,insist,,,,,,,,,
2395,init-price,counter-price,counter-price,,,,,,,,,,,
2396,intro,init-price,disagree,counter-price,counter-price,,,,,,,,,
